year,month,date,author,subject,repo,insertions,deletions
2015,7,5,Mike Bostock,Separate commands.,d3-path,4,1
2015,7,5,Mike Bostock,Add missing space.,d3-path,1,1
2015,7,5,Mike Bostock,Initial commit.,d3-path,204,0
2020,8,19,Philippe Rivière,v2.0.0,d3-polygon,1,4
2020,7,27,Philippe Rivière,v2.0.0-rc.1,d3-polygon,4,1
2020,7,10,Philippe Rivière,link to v2,d3-polygon,1,1
2020,6,5,Philippe Rivière,deliberate ES6 syntax,d3-polygon,5,5
2020,5,14,Kay Plößer,fix test description,d3-polygon,1,1
2019,11,16,Mike Bostock,1.0.6,d3-polygon,1,1
2019,11,16,Mike Bostock,Update README.,d3-polygon,1,3
2019,9,27,Christophe Coevoet,Mark the package as having no side effects,d3-polygon,1,0
2019,11,2,dependabot[bot],Bump eslint-utils from 1.4.0 to 1.4.3,d3-polygon,8,8
2019,8,9,Mike Bostock,Standardize dependencies. d3/d3#3337,d3-polygon,518,363
2019,8,9,Mike Bostock,Use explicit files when publishing. d3/d3#3335,d3-polygon,4,4
2019,8,9,Mike Bostock,Use exact paths in imports. d3/d3#3265,d3-polygon,6,6
2019,1,15,David  Bumbeishvili,Remove dead link,d3-polygon,1,1
2018,8,24,Mike Bostock,1.0.5,d3-polygon,1,1
2018,8,24,Mike Bostock,Adopt npm_package_version.,d3-polygon,1,1
2018,8,24,Mike Bostock,Move index; add unpkg & jsdelivr fields.,d3-polygon,13,12
2018,8,24,Mike Bostock,Update .sublime-project.,d3-polygon,1,1
2018,8,24,Mike Bostock,Update .npmignore.,d3-polygon,1,0
2018,8,24,Mike Bostock,1.0.4,d3-polygon,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-polygon,1021,40
2017,3,10,Mike Bostock,1.0.3,d3-polygon,1,1
2017,3,10,Mike Bostock,"Update Rollup, UglifyJS.",d3-polygon,3,3
2016,11,22,Mike Bostock,1.0.2,d3-polygon,1,1
2016,11,22,Mike Bostock,Update dependencies.,d3-polygon,3,7
2016,8,13,AboorvaDevarajan,Added API reference links - README.md,d3-polygon,5,5
2016,8,2,Mike Bostock,1.0.1,d3-polygon,1,1
2016,8,2,Mike Bostock,Add module entry. Related rollup/rollup-plugin-node-resolve#48.,d3-polygon,3,2
2016,6,14,Mike Bostock,1.0.0,d3-polygon,1,1
2016,6,14,Mike Bostock,Prepare for major release.,d3-polygon,5,5
2016,6,14,Mike Bostock,Tag as d3-module. Related d3/d3#2827.,d3-polygon,1,0
2016,6,7,Mike Bostock,0.3.0,d3-polygon,1,1
2016,6,7,Mike Bostock,Export to d3.,d3-polygon,9,10
2016,5,18,Mike Bostock,Update README.,d3-polygon,1,1
2016,5,14,Mike Bostock,Add ESLint. Related d3/d3-scale#59.,d3-polygon,4,3
2016,3,15,Mike Bostock,Use glob.,d3-polygon,1,1
2016,3,14,Mike Bostock,Drop faucet.,d3-polygon,1,2
2016,3,14,Mike Bostock,Windows build compatibility.,d3-polygon,5,4
2016,3,6,Mike Bostock,Fix postpublish.,d3-polygon,1,1
2016,3,4,Mike Bostock,Create zipball on postpublish.,d3-polygon,2,2
2016,3,1,Mike Bostock,Simpler version export.,d3-polygon,2,1
2016,2,24,Mike Bostock,Update README.,d3-polygon,7,2
2016,2,21,Mike Bostock,Use npm version.,d3-polygon,1,1
2016,1,29,Mike Bostock,Generate anonymous AMD.,d3-polygon,5,4
2016,1,20,Mike Bostock,Adopt ESLint.,d3-polygon,19,7
2016,1,11,Mike Bostock,Export symbols with “polygon” prefix.,d3-polygon,106,103
2015,12,18,Mike Bostock,Update the README.,d3-polygon,14,14
2015,12,8,Mike Bostock,Bump version.,d3-polygon,1,1
2015,12,8,Mike Bostock,Fix #2 - add hull.,d3-polygon,114,18
2015,12,8,Mike Bostock,Bump version.,d3-polygon,1,1
2015,12,8,Mike Bostock,"Fix #5. Add inside(polygon, point).",d3-polygon,49,0
2015,11,11,Mike Bostock,Use Rollup.,d3-polygon,5,5
2015,11,4,Mike Bostock,Concise exports.,d3-polygon,3,9
2015,11,3,Mike Bostock,Upgrade d3-bundler.,d3-polygon,5,5
2015,7,7,Mike Bostock,Add perimeter.,d3-polygon,54,1
2015,7,6,Mike Bostock,Dumb.,d3-polygon,1,1
2015,7,6,Mike Bostock,Fix typo.,d3-polygon,1,1
2015,7,6,Mike Bostock,Remove optional polygon.centroid argument.,d3-polygon,17,12
2015,7,6,Mike Bostock,Update description.,d3-polygon,2,5
2015,7,6,Mike Bostock,Initial commit.,d3-polygon,217,0
2020,10,25,Philippe Rivière,doc: v2,d3-quadtree,1,1
2020,8,23,Philippe Rivière,v2.0.0,d3-quadtree,1,4
2020,7,27,Philippe Rivière,v2.0.0-rc.1,d3-quadtree,4,1
2020,7,10,Philippe Rivière,link to v2,d3-quadtree,1,1
2020,7,10,Philippe Rivière,deliberate ES6 syntax,d3-quadtree,1,1
2020,7,10,Philippe Rivière,typo,d3-quadtree,1,1
2020,7,7,Philippe Rivière,aabb example to document visit,d3-quadtree,20,0
2020,7,6,Philippe Rivière,crash test,d3-quadtree,5,0
2020,7,6,Philippe Rivière,prevent an infinite loop,d3-quadtree,1,1
2019,11,16,Mike Bostock,1.0.7,d3-quadtree,1,1
2019,11,16,Mike Bostock,Update README.,d3-quadtree,1,3
2019,9,27,Christophe Coevoet,Mark the package as having no side effects,d3-quadtree,1,0
2019,11,2,dependabot[bot],Bump eslint-utils from 1.4.0 to 1.4.3,d3-quadtree,8,8
2019,8,9,Mike Bostock,Standardize dependencies. d3/d3#3337,d3-quadtree,523,367
2019,8,9,Mike Bostock,Use explicit files when publishing. d3/d3#3335,d3-quadtree,4,4
2019,8,9,Mike Bostock,Use exact paths in imports. d3/d3#3265,d3-quadtree,16,16
2019,2,9,Mike Bostock,Update README.,d3-quadtree,5,5
2019,2,9,Mike Bostock,1.0.6,d3-quadtree,1,1
2019,2,9,Mike Bostock,Fix #21 - exclusive bound in quadtree.cover.,d3-quadtree,61,77
2018,8,24,Mike Bostock,1.0.5,d3-quadtree,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-quadtree,2,2
2018,8,24,Mike Bostock,Adopt npm_package_version.,d3-quadtree,1,1
2018,8,24,Mike Bostock,Move index; add unpkg & jsdelivr fields.,d3-quadtree,9,8
2018,8,24,Mike Bostock,Update .sublime-project.,d3-quadtree,1,1
2018,8,24,Mike Bostock,Update .npmignore.,d3-quadtree,1,0
2018,8,24,Mike Bostock,1.0.4,d3-quadtree,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-quadtree,1021,33
2018,7,28,denis,Add documentation for removeAll,d3-quadtree,1,1
2017,3,10,Mike Bostock,1.0.3,d3-quadtree,1,1
2017,3,10,Mike Bostock,"Update Rollup, UglifyJS.",d3-quadtree,3,3
2016,11,22,Mike Bostock,1.0.2,d3-quadtree,1,1
2016,11,22,Mike Bostock,Update dependencies.,d3-quadtree,3,7
2016,10,9,Mike Bostock,Remove old examples.,d3-quadtree,0,4
2016,10,9,Mike Bostock,Add implied semicolon.,d3-quadtree,1,1
2016,8,15,Devinsuit,Add links to source,d3-quadtree,15,1
2016,8,2,Mike Bostock,1.0.1,d3-quadtree,1,1
2016,8,2,Mike Bostock,Add module entry. Related rollup/rollup-plugin-node-resolve#48.,d3-quadtree,3,2
2016,6,15,Mike Bostock,1.0.0,d3-quadtree,1,1
2016,6,15,Mike Bostock,Prepare for major release.,d3-quadtree,5,5
2016,6,14,Mike Bostock,Tag as d3-module. Related d3/d3#2827.,d3-quadtree,1,0
2016,6,7,Mike Bostock,Update README.,d3-quadtree,4,0
2016,6,7,Mike Bostock,0.8.0,d3-quadtree,1,1
2016,6,7,Mike Bostock,Export to d3.,d3-quadtree,10,11
2016,5,18,Mike Bostock,Update README.,d3-quadtree,1,1
2016,5,15,Mike Bostock,0.7.3,d3-quadtree,1,1
2016,5,15,Mike Bostock,Optional search radius.,d3-quadtree,33,9
2016,5,14,Mike Bostock,Add ESLint. Related d3/d3-scale#59.,d3-quadtree,3,2
2016,5,3,Mike Bostock,0.7.2,d3-quadtree,1,1
2016,5,3,Mike Bostock,Update Rollup.,d3-quadtree,1,1
2016,4,23,Mike Bostock,Tiny optimization.,d3-quadtree,10,6
2016,4,22,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,22,Mike Bostock,0.7.1,d3-quadtree,1,1
2016,4,22,Mike Bostock,Enforce integer extent.,d3-quadtree,71,88
2016,4,22,Mike Bostock,Update README.,d3-quadtree,2,2
2016,4,22,Mike Bostock,0.7.0,d3-quadtree,1,1
2016,4,22,Mike Bostock,Fix #15 - convenience constructor.,d3-quadtree,33,4
2016,4,22,Mike Bostock,Prepare for minor release.,d3-quadtree,3,3
2016,4,22,Mike Bostock,"Restore x- and y-accessors, bulk operations.",d3-quadtree,407,260
2016,4,22,Mike Bostock,Slightly shorter.,d3-quadtree,7,9
2016,4,22,Mike Bostock,Use data as the key.,d3-quadtree,70,43
2016,4,19,Mike Bostock,Update README.,d3-quadtree,8,8
2016,4,19,Mike Bostock,Update README.,d3-quadtree,10,2
2016,4,19,Mike Bostock,Update README.,d3-quadtree,6,6
2016,4,19,Mike Bostock,0.6.0,d3-quadtree,1,1
2016,4,19,Mike Bostock,Prepare for minor release.,d3-quadtree,3,3
2016,4,19,Mike Bostock,"On second thought, use {x: x, y: y}.",d3-quadtree,114,110
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,3,3
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,4,4
2016,4,19,Mike Bostock,Update README.,d3-quadtree,3,3
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,10,10
2016,4,19,Mike Bostock,"On second thought, no accessors.",d3-quadtree,180,238
2016,4,19,Mike Bostock,Restore x- and y-accessors.,d3-quadtree,354,378
2016,4,19,Mike Bostock,Update README.,d3-quadtree,9,1
2016,4,19,Mike Bostock,Update LICENSE year.,d3-quadtree,1,1
2016,4,19,Mike Bostock,0.5.0,d3-quadtree,1,1
2016,4,19,Mike Bostock,Prepare for minor release.,d3-quadtree,3,3
2016,4,19,Mike Bostock,Concise.,d3-quadtree,3,6
2016,4,19,Mike Bostock,Update README.,d3-quadtree,8,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,3
2016,4,19,Mike Bostock,Consolidate duplicate logic.,d3-quadtree,24,17
2016,4,19,Mike Bostock,Update README.,d3-quadtree,10,10
2016,4,19,Mike Bostock,Update README.,d3-quadtree,2,2
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,2,2
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Fix #9 - update introduction.,d3-quadtree,1,1
2016,4,19,Mike Bostock,Big update.,d3-quadtree,484,305
2016,4,19,Mike Bostock,Update README.,d3-quadtree,3,3
2016,4,18,Mike Bostock,Undefined bounds if any bound is invalid.,d3-quadtree,24,1
2016,4,18,Mike Bostock,Add quadtree.copy.,d3-quadtree,122,14
2016,4,18,Mike Bostock,Make internal fields public.,d3-quadtree,121,110
2016,4,18,Mike Bostock,Don’t forget bounds on removal.,d3-quadtree,40,34
2016,4,18,Mike Bostock,Fix and test for previous commit.,d3-quadtree,65,1
2016,4,18,Mike Bostock,Fix #10 - remove superfluous nodes.,d3-quadtree,27,18
2016,4,15,Mike Bostock,Update README.,d3-quadtree,6,0
2016,4,15,Mike Bostock,0.4.0,d3-quadtree,1,1
2016,4,15,Mike Bostock,Prepare for minor version.,d3-quadtree,3,3
2016,4,15,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,15,Mike Bostock,"On second thought, wrap points.",d3-quadtree,52,49
2016,4,15,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,15,Mike Bostock,Update README.,d3-quadtree,2,2
2016,4,15,Mike Bostock,Shorter.,d3-quadtree,1,3
2016,4,15,Mike Bostock,Tests for removal.,d3-quadtree,118,8
2016,4,15,Mike Bostock,Clear old state.,d3-quadtree,14,1
2016,4,15,Mike Bostock,Update README.,d3-quadtree,14,12
2016,4,15,Mike Bostock,Update README.,d3-quadtree,1,1
2016,4,15,Mike Bostock,Update README.,d3-quadtree,10,2
2016,4,15,Mike Bostock,Update README.,d3-quadtree,19,65
2016,4,15,Mike Bostock,Update benchmark.,d3-quadtree,1,1
2016,4,15,Mike Bostock,Restore tests.,d3-quadtree,214,198
2016,4,15,Mike Bostock,Revert eachBefore to visit.,d3-quadtree,190,193
2016,4,15,Mike Bostock,Reduce API.,d3-quadtree,50,119
2016,4,14,Mike Bostock,Fix #2 - add root.remove.,d3-quadtree,77,40
2016,4,11,Mike Bostock,Don’t create a new leaf when splitting.,d3-quadtree,15,16
2016,4,11,Mike Bostock,Add benchmark.,d3-quadtree,32,0
2016,4,8,Mike Bostock,0.3.0,d3-quadtree,1,1
2016,4,8,Mike Bostock,Prepare for minor release.,d3-quadtree,3,3
2016,4,8,Mike Bostock,Fix #7 - restore root.find.,d3-quadtree,73,68
2016,4,8,Mike Bostock,Move code around.,d3-quadtree,47,44
2016,4,8,Mike Bostock,Simplify.,d3-quadtree,10,10
2016,4,8,Mike Bostock,Visit quadrants in-order.,d3-quadtree,3,3
2016,4,8,Mike Bostock,Update README.,d3-quadtree,2,2
2016,4,8,Mike Bostock,Fix #4 - non-recursive post-order traversal.,d3-quadtree,39,19
2016,4,8,Mike Bostock,Rename for clarity.,d3-quadtree,3,3
2016,4,8,Mike Bostock,Shorten.,d3-quadtree,1,7
2016,4,8,Mike Bostock,Simplify logic.,d3-quadtree,253,261
2016,4,8,Mike Bostock,"Restore quadtree.{size,extent}.",d3-quadtree,35,8
2016,4,8,Mike Bostock,Update README.,d3-quadtree,2,2
2016,4,8,Mike Bostock,Update README.,d3-quadtree,49,26
2016,4,8,Mike Bostock,Remove depth checks.,d3-quadtree,1,5
2016,4,8,Mike Bostock,Optimize.,d3-quadtree,32,29
2016,4,8,Mike Bostock,More concise.,d3-quadtree,13,24
2016,4,8,Mike Bostock,Return void.,d3-quadtree,11,6
2016,4,8,Mike Bostock,Handle coincident nodes.,d3-quadtree,11,5
2016,4,8,Mike Bostock,Bottom-up quadtree building.,d3-quadtree,119,98
2016,4,7,Mike Bostock,Represent points as two-element arrays.,d3-quadtree,6,11
2016,4,7,Mike Bostock,Rewrite!,d3-quadtree,202,225
2016,3,15,Mike Bostock,Use glob.,d3-quadtree,1,1
2016,3,14,Mike Bostock,Drop faucet.,d3-quadtree,1,2
2016,3,14,Mike Bostock,Windows build compatibility.,d3-quadtree,5,4
2016,3,6,Mike Bostock,Fix postpublish.,d3-quadtree,1,1
2016,3,4,Mike Bostock,Create zipball on postpublish.,d3-quadtree,2,2
2016,3,1,Mike Bostock,Simpler version export.,d3-quadtree,2,1
2016,2,24,Mike Bostock,Update README.,d3-quadtree,7,2
2016,2,21,Mike Bostock,Use npm version.,d3-quadtree,1,1
2016,1,29,Mike Bostock,Generate anonymous AMD.,d3-quadtree,6,5
2016,1,20,Mike Bostock,Add .eslintrc.,d3-quadtree,12,0
2016,1,20,Mike Bostock,Adopt ESLint.,d3-quadtree,2,2
2016,1,14,Mike Bostock,"Use node.data, not node.point.",d3-quadtree,61,62
2016,1,11,Mike Bostock,Shorten documentation.,d3-quadtree,2,14
2016,1,7,Mike Bostock,Update d3-array.,d3-quadtree,5,5
2015,12,18,Mike Bostock,Update README.,d3-quadtree,10,4
2015,11,11,Mike Bostock,Use Rollup.,d3-quadtree,6,6
2015,11,4,Mike Bostock,Concise exports.,d3-quadtree,1,5
2015,11,3,Mike Bostock,Upgrade d3-bundler.,d3-quadtree,6,8
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,0
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,"Method-chaining for root.{add,visit}.",d3-quadtree,38,3
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Update README.,d3-quadtree,4,2
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Readability.,d3-quadtree,35,36
2015,7,2,Mike Bostock,Use consistent naming.,d3-quadtree,7,7
2015,7,2,Mike Bostock,Allow data to be empty.,d3-quadtree,14,2
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,3
2015,7,2,Mike Bostock,Update README.,d3-quadtree,5,3
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Update README.,d3-quadtree,2,2
2015,7,2,Mike Bostock,Update README.,d3-quadtree,1,1
2015,7,2,Mike Bostock,Initial commit.,d3-quadtree,569,0
2020,8,29,Mike Bostock,2.2.2,d3-random,1,1
2020,8,29,Mike Bostock,Update dependencies.,d3-random,872,879
2020,8,29,Mike Bostock,Allow integer seeds.,d3-random,3,4
2020,8,26,Philippe Rivière,v2.2.1,d3-random,1,1
2020,8,26,Philippe Rivière,Update src/lcg.js,d3-random,1,1
2020,8,22,Jacob Rus,"shorten code, slightly faster still",d3-random,3,6
2020,8,22,Jacob Rus,speed up 10x (Safari) or 4x (Chrome/Firefox),d3-random,10,7
2020,8,19,Philippe Rivière,links,d3-random,1,1
2020,8,19,Mike Bostock,Update README.,d3-random,1,3
2020,8,19,Mike Bostock,2.2.0,d3-random,1,1
2020,8,19,Mike Bostock,Better seeds.,d3-random,63,63
2020,8,19,Mike Bostock,Shorten.,d3-random,2,4
2020,8,19,Mike Bostock,Update README.,d3-random,3,3
2020,8,19,Philippe Rivière,the example also changes,d3-random,2,2
2020,8,19,Philippe Rivière,0 ≤ seed < 1 update more tests that were too stringent,d3-random,92,102
2020,8,18,Philippe Rivière,Update src/lcg.js,d3-random,1,0
2020,8,18,Philippe Rivière,The example has changed with https://github.com/d3/d3-random/pull/35/commits/75dc4abc47ec02fc234415e60b597a92bda8ef6c#diff-6d3779635a73da0ec4b7148c54697450,d3-random,1,1
2020,8,14,Philippe Rivière,less stringent tests,d3-random,5,5
2020,8,14,Philippe Rivière,check the profile of the first numbers for seeds 0…100,d3-random,32,4
2020,8,14,Philippe Rivière,Fix distribution tests,d3-random,24,20
2020,8,13,Philippe Rivière,accept any number as seed negative numbers will be negated; numbers between 0 and 1 inflated (follow-up on https://github.com/d3/d3-random/pull/35#discussion_r470131994),d3-random,2,1
2020,8,13,Philippe Rivière,Update README.md,d3-random,1,1
2020,8,13,Philippe Rivière,Update README.md,d3-random,1,1
2020,8,13,Philippe Rivière,use d3.randomLcg instead of seedrandom… many tests fail 🌶,d3-random,63,86
2020,8,13,Philippe Rivière,updates to randomLcg,d3-random,7,7
2020,8,13,Philippe Rivière,constants,d3-random,7,6
2020,8,13,Philippe Rivière,randomLcg,d3-random,1,1
2020,8,13,Philippe Rivière,lcg,d3-random,48,4
2020,2,25,Mike Bostock,2.1.0,d3-random,1,1
2020,2,21,Mike Bostock,Increase delta.,d3-random,1,1
2020,2,18,Mike Bostock,Persist sources.,d3-random,23,10
2020,2,16,Parcly Taxel,Expand domain of randomWeibull to all real numbers,d3-random,41,20
2020,2,15,Parcly Taxel,Add Poisson distribution,d3-random,89,1
2020,2,15,Parcly Taxel,Use Math.log1p() in more places,d3-random,3,3
2020,2,15,Parcly Taxel,Introduce O(log log n) binomial generator,d3-random,32,13
2020,2,15,Parcly Taxel,Allow 0 as a parameter for randomGeometric,d3-random,7,4
2020,2,14,Parcly Taxel,Touch up two test files,d3-random,5,5
2020,2,12,Parcly Taxel,Add readme for Cauchy and logistic distributions,d3-random,8,0
2020,2,12,Parcly Taxel,Add Cauchy and logistic distributions,d3-random,101,1
2020,2,12,Parcly Taxel,Generalise Irwin-Hall to real n,d3-random,32,4
2020,2,12,Parcly Taxel,Add Weibull distribution,d3-random,51,4
2020,2,12,Parcly Taxel,Update readme with gamma and beta distributions,d3-random,8,0
2020,2,12,Parcly Taxel,Add tests for gamma and beta distributions,d3-random,86,0
2020,2,11,Parcly Taxel,Add gamma and beta distributions,d3-random,50,0
2019,11,16,Mike Bostock,2.0.1,d3-random,1,1
2019,9,27,Christophe Coevoet,Mark the package as having no side effects,d3-random,1,0
2019,11,2,dependabot[bot],Bump eslint-utils from 1.4.0 to 1.4.3,d3-random,8,8
2019,8,9,Mike Bostock,Use exact paths in imports. d3/d3#3265,d3-random,4,4
2019,7,31,Mike Bostock,Update README.,d3-random,12,12
2019,7,31,Mike Bostock,2.0.0,d3-random,1,1
2019,7,31,Mike Bostock,Update README.,d3-random,2,0
2019,7,31,Mike Bostock,Update README.,d3-random,2,2
2019,7,31,Mike Bostock,Shorten.,d3-random,40,40
2019,7,31,Mike Bostock,Update dependencies.,d3-random,1048,356
2019,7,31,Mike Bostock,Explicit files.,d3-random,4,4
2019,7,31,Mike Bostock,Update README.,d3-random,2,2
2019,7,31,Mike Bostock,"Add binomial, geometric, Pareto and Bernoulli generators.",d3-random,263,0
2019,7,31,Mike Bostock,Don’t wrap Math.random.,d3-random,1,3
2019,7,31,Mike Bostock,Add randomInt. Fixes #26.,d3-random,58,5
2018,11,11,Alex Van Camp,allow loading in browser via es modules,d3-random,14,14
2018,8,24,Mike Bostock,1.1.2,d3-random,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-random,2,2
2018,8,24,Mike Bostock,Adopt npm_package_version.,d3-random,1,1
2018,8,24,Mike Bostock,Move index; add unpkg & jsdelivr fields.,d3-random,14,13
2018,8,24,Mike Bostock,Update .sublime-project.,d3-random,1,1
2018,8,24,Mike Bostock,Update .npmignore.,d3-random,1,0
2018,8,24,Mike Bostock,1.1.1,d3-random,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-random,1015,27
2017,5,3,Mike Bostock,1.1.0,d3-random,1,1
2017,5,3,Mike Bostock,Update dependencies.,d3-random,1,1
2017,5,3,Mike Bostock,Add random.source example.,d3-random,9,1
2017,5,3,Mike Bostock,Style changes for tests.,d3-random,97,103
2017,5,3,Taylor Baldwin,empty line after imports,d3-random,4,0
2017,5,3,Taylor Baldwin,consistent style,d3-random,1,1
2017,5,3,Taylor Baldwin,support monkey-patching Math.random,d3-random,15,6
2017,5,2,Taylor Baldwin,typo,d3-random,1,1
2017,5,2,Taylor Baldwin,update docs,d3-random,2,2
2017,5,2,Taylor Baldwin,updating tests,d3-random,77,119
2017,5,2,Taylor Baldwin,semicolons are friends,d3-random,10,9
2017,5,2,Taylor Baldwin,implement source method on each random function,d3-random,61,62
2017,5,2,Taylor Baldwin,implement randomSource function,d3-random,79,46
2017,5,2,Taylor Baldwin,update README,d3-random,16,12
2017,4,30,Taylor Baldwin,update documentation,d3-random,12,12
2017,4,30,Taylor Baldwin,fix typo,d3-random,1,1
2017,4,30,Taylor Baldwin,support other pseudorandom number generators,d3-random,15,11
2017,4,13,Harrison Shoff,Update README.md,d3-random,1,1
2017,3,10,Mike Bostock,1.0.3,d3-random,1,1
2017,3,10,Mike Bostock,"Update Rollup, UglifyJS.",d3-random,3,3
2016,11,22,Mike Bostock,1.0.2,d3-random,1,1
2016,11,22,Mike Bostock,Update dependencies.,d3-random,3,7
2016,8,13,Mehdi El Fadil, Add links to source,d3-random,6,6
